epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1266,11065.4,0.32678,0.17999,0.79154,0.9989,1,0.995,0.99025,0.21543,0.1303,0.77001,0.000219809,0.000219809,0.000219809
1267,11075,0.32968,0.18146,0.78467,0.99892,1,0.995,0.99026,0.21641,0.13003,0.76997,0.000219518,0.000219518,0.000219518
1268,11083.7,0.32245,0.17884,0.79675,0.99884,1,0.995,0.98989,0.21854,0.13085,0.77015,0.000219227,0.000219227,0.000219227
1269,11092.5,0.34582,0.19727,0.79289,0.9988,1,0.995,0.98972,0.21968,0.13147,0.77026,0.000218936,0.000218936,0.000218936
1270,11100.7,0.3537,0.20061,0.79573,0.99881,1,0.995,0.98962,0.22047,0.13197,0.77037,0.000218645,0.000218645,0.000218645
1271,11111.9,0.32367,0.18085,0.78654,0.99892,1,0.995,0.98929,0.22135,0.1319,0.77041,0.000218354,0.000218354,0.000218354
1272,11122,0.32296,0.17712,0.78878,0.99893,1,0.995,0.98941,0.22097,0.13206,0.77034,0.000218063,0.000218063,0.000218063
1273,11130.8,0.32364,0.17914,0.78019,0.99884,1,0.995,0.98939,0.22096,0.13143,0.77029,0.000217772,0.000217772,0.000217772
1274,11139,0.34827,0.19192,0.78545,0.99881,1,0.995,0.98954,0.21861,0.13078,0.77007,0.000217481,0.000217481,0.000217481
1275,11148,0.35222,0.19064,0.79012,0.99886,1,0.995,0.98923,0.21911,0.13096,0.77012,0.00021719,0.00021719,0.00021719
1276,11157.3,0.3522,0.18556,0.79469,0.99887,1,0.995,0.98967,0.21866,0.13081,0.77011,0.000216899,0.000216899,0.000216899
1277,11166.2,0.32489,0.18121,0.78909,0.99887,1,0.995,0.9903,0.2177,0.13024,0.77008,0.000216607,0.000216607,0.000216607
1278,11175.7,0.32499,0.17771,0.78711,0.99884,1,0.995,0.9899,0.2183,0.13063,0.77032,0.000216316,0.000216316,0.000216316
1279,11184.5,0.31827,0.1757,0.78435,0.99879,1,0.995,0.98978,0.21818,0.13095,0.77041,0.000216025,0.000216025,0.000216025
1280,11194.7,0.30015,0.16755,0.78342,0.9988,1,0.995,0.98973,0.21765,0.13093,0.77052,0.000215734,0.000215734,0.000215734
1281,11202.1,0.31896,0.17846,0.7881,0.99879,1,0.995,0.9895,0.21699,0.13028,0.77045,0.000215443,0.000215443,0.000215443
1282,11211,0.33558,0.17996,0.79646,0.99872,1,0.995,0.99012,0.21591,0.12998,0.77038,0.000215152,0.000215152,0.000215152
1283,11218.8,0.34672,0.18771,0.78547,0.99862,0.9999,0.995,0.99078,0.21402,0.13019,0.77016,0.000214861,0.000214861,0.000214861
1284,11227,0.34422,0.18988,0.78838,0.9987,1,0.995,0.99127,0.21237,0.13008,0.77008,0.00021457,0.00021457,0.00021457
1285,11238.1,0.31027,0.17405,0.78641,0.99869,1,0.995,0.99087,0.21241,0.13056,0.76998,0.000214279,0.000214279,0.000214279
1286,11246.8,0.32092,0.18213,0.78198,0.99864,1,0.995,0.99066,0.21359,0.13085,0.76997,0.000213988,0.000213988,0.000213988
1287,11257,0.31133,0.1751,0.78727,0.99867,0.99985,0.995,0.99065,0.21298,0.13061,0.76993,0.000213697,0.000213697,0.000213697
1288,11266.5,0.33219,0.18406,0.7832,0.99878,0.99991,0.995,0.99042,0.21328,0.13065,0.76998,0.000213406,0.000213406,0.000213406
1289,11274.7,0.33902,0.18429,0.77805,0.99883,0.99996,0.995,0.99063,0.21377,0.13021,0.76999,0.000213115,0.000213115,0.000213115
1290,11282.6,0.33012,0.18374,0.78501,0.99894,1,0.995,0.99039,0.2137,0.13015,0.76996,0.000212824,0.000212824,0.000212824
1291,11291.6,0.32469,0.17993,0.78055,0.99893,1,0.995,0.98995,0.21501,0.12992,0.76998,0.000212533,0.000212533,0.000212533
1292,11298.9,0.35307,0.19839,0.79148,0.99893,1,0.995,0.99019,0.2166,0.1316,0.77008,0.000212242,0.000212242,0.000212242
1293,11307.8,0.32547,0.18321,0.78407,0.999,1,0.995,0.99052,0.21584,0.13152,0.76989,0.00021195,0.00021195,0.00021195
1294,11314.9,0.3139,0.17842,0.78446,0.9989,1,0.995,0.99075,0.21469,0.13089,0.76975,0.000211659,0.000211659,0.000211659
1295,11325.2,0.31788,0.17778,0.78743,0.99898,1,0.995,0.99036,0.21416,0.13132,0.76976,0.000211368,0.000211368,0.000211368
1296,11334.3,0.32915,0.18687,0.78106,0.99885,1,0.995,0.99021,0.21309,0.13142,0.76957,0.000211077,0.000211077,0.000211077
1297,11341.9,0.35395,0.19374,0.78494,0.9988,1,0.995,0.99025,0.21288,0.13077,0.76959,0.000210786,0.000210786,0.000210786
1298,11349.3,0.3389,0.18908,0.78669,0.99885,1,0.995,0.99026,0.21449,0.13049,0.76982,0.000210495,0.000210495,0.000210495
1299,11358.2,0.34852,0.18767,0.79089,0.99871,1,0.995,0.99014,0.21545,0.1304,0.76991,0.000210204,0.000210204,0.000210204
1300,11366.1,0.30746,0.17571,0.7814,0.99865,1,0.995,0.98999,0.2162,0.13069,0.77005,0.000209913,0.000209913,0.000209913
1301,11374,0.32118,0.17906,0.79127,0.99866,1,0.995,0.9906,0.21497,0.13018,0.76998,0.000209622,0.000209622,0.000209622
1302,11382.6,0.33015,0.18213,0.77965,0.99871,1,0.995,0.99047,0.21483,0.13025,0.76995,0.000209331,0.000209331,0.000209331
1303,11390.1,0.35965,0.19512,0.78262,0.99876,1,0.995,0.99017,0.21599,0.13043,0.77002,0.00020904,0.00020904,0.00020904
1304,11397.5,0.33767,0.1853,0.78579,0.9988,1,0.995,0.98976,0.21658,0.13057,0.77001,0.000208749,0.000208749,0.000208749
1305,11405.8,0.31874,0.17985,0.78453,0.99883,1,0.995,0.99006,0.2162,0.12999,0.76992,0.000208458,0.000208458,0.000208458
1306,11414.8,0.32605,0.18172,0.78532,0.99886,1,0.995,0.99033,0.21565,0.12954,0.76989,0.000208167,0.000208167,0.000208167
1307,11425.2,0.35023,0.20521,0.80025,0.99896,1,0.995,0.99047,0.21304,0.12917,0.7697,0.000207876,0.000207876,0.000207876
1308,11434,0.33233,0.18154,0.78987,0.99894,1,0.995,0.99051,0.21152,0.12873,0.7696,0.000207585,0.000207585,0.000207585
1309,11443.5,0.33298,0.18164,0.7867,0.99894,1,0.995,0.99033,0.21121,0.12834,0.76961,0.000207294,0.000207294,0.000207294
1310,11451.1,0.32692,0.18338,0.78778,0.99897,1,0.995,0.99057,0.21088,0.1279,0.76975,0.000207002,0.000207002,0.000207002
1311,11460.3,0.32322,0.17883,0.78084,0.99915,1,0.995,0.99059,0.20937,0.12754,0.76966,0.000206711,0.000206711,0.000206711
1312,11468.8,0.33341,0.18307,0.78488,0.99908,1,0.995,0.99073,0.20838,0.1267,0.76979,0.00020642,0.00020642,0.00020642
1313,11477.7,0.3393,0.18729,0.78105,0.99902,1,0.995,0.99112,0.208,0.12701,0.76982,0.000206129,0.000206129,0.000206129
1314,11486.5,0.30435,0.17211,0.78218,0.99905,1,0.995,0.9911,0.20852,0.12672,0.76989,0.000205838,0.000205838,0.000205838
1315,11497.3,0.29835,0.16667,0.77941,0.99891,1,0.995,0.99108,0.20813,0.12693,0.76984,0.000205547,0.000205547,0.000205547
1316,11506.9,0.30029,0.16963,0.78481,0.99913,1,0.995,0.99119,0.20757,0.12637,0.76966,0.000205256,0.000205256,0.000205256
1317,11515.4,0.30666,0.17386,0.78024,0.99917,1,0.995,0.9915,0.20769,0.12624,0.76961,0.000204965,0.000204965,0.000204965
1318,11524.9,0.3105,0.17343,0.78299,0.99922,1,0.995,0.99159,0.20692,0.12606,0.76939,0.000204674,0.000204674,0.000204674
1319,11533.5,0.33247,0.18507,0.78452,0.99924,1,0.995,0.99162,0.20659,0.12652,0.76941,0.000204383,0.000204383,0.000204383
1320,11542.4,0.33058,0.18317,0.78091,0.99923,1,0.995,0.99125,0.20794,0.12679,0.7694,0.000204092,0.000204092,0.000204092
1321,11551.3,0.33629,0.1845,0.7846,0.99924,1,0.995,0.99122,0.20803,0.1271,0.76933,0.000203801,0.000203801,0.000203801
1322,11560.3,0.32989,0.18006,0.78122,0.99912,1,0.995,0.9913,0.20729,0.12651,0.76922,0.00020351,0.00020351,0.00020351
1323,11568.8,0.31934,0.17927,0.78365,0.99911,1,0.995,0.99155,0.20693,0.12675,0.76925,0.000203219,0.000203219,0.000203219
1324,11578.5,0.31716,0.17245,0.7892,0.99907,1,0.995,0.99102,0.20685,0.12594,0.76916,0.000202928,0.000202928,0.000202928
1325,11587.8,0.33792,0.18087,0.791,0.9991,1,0.995,0.99091,0.20825,0.12588,0.76917,0.000202637,0.000202637,0.000202637
1326,11595.7,0.33986,0.18369,0.78225,0.9991,1,0.995,0.99101,0.20883,0.12599,0.76916,0.000202345,0.000202345,0.000202345
1327,11604.4,0.34327,0.188,0.78299,0.99919,1,0.995,0.99099,0.20879,0.12621,0.76907,0.000202054,0.000202054,0.000202054
1328,11613.4,0.34653,0.19037,0.78682,0.9992,1,0.995,0.99052,0.20941,0.12626,0.76907,0.000201763,0.000201763,0.000201763
1329,11620.5,0.32551,0.18135,0.79208,0.99921,1,0.995,0.99064,0.21086,0.12686,0.76919,0.000201472,0.000201472,0.000201472
1330,11629,0.32437,0.17801,0.78401,0.99917,1,0.995,0.99075,0.21139,0.1268,0.76916,0.000201181,0.000201181,0.000201181
1331,11637.6,0.32594,0.17988,0.78055,0.99912,1,0.995,0.99104,0.21127,0.12628,0.76911,0.00020089,0.00020089,0.00020089
1332,11646.2,0.29057,0.16562,0.7425,0.99909,1,0.995,0.99129,0.21024,0.12504,0.76911,0.000200599,0.000200599,0.000200599
1333,11655.1,0.32,0.17133,0.78741,0.99895,1,0.995,0.99181,0.20913,0.12467,0.76902,0.000200308,0.000200308,0.000200308
1334,11666.2,0.31291,0.17605,0.78563,0.99892,1,0.995,0.99073,0.20928,0.125,0.76904,0.000200017,0.000200017,0.000200017
1335,11675.3,0.33646,0.19249,0.79067,0.99898,1,0.995,0.99031,0.2103,0.1255,0.76903,0.000199726,0.000199726,0.000199726
1336,11684.1,0.32031,0.17655,0.79005,0.99895,1,0.995,0.99024,0.20964,0.12505,0.76898,0.000199435,0.000199435,0.000199435
1337,11693.6,0.31886,0.17644,0.79416,0.99894,1,0.995,0.99061,0.20841,0.12432,0.76886,0.000199144,0.000199144,0.000199144
1338,11703.4,0.32599,0.17568,0.78255,0.99895,1,0.995,0.99117,0.2075,0.12432,0.76879,0.000198853,0.000198853,0.000198853
1339,11712.2,0.35048,0.18973,0.79202,0.99896,1,0.995,0.99158,0.20607,0.12374,0.76867,0.000198562,0.000198562,0.000198562
1340,11720.7,0.31268,0.17772,0.78067,0.99913,1,0.995,0.99104,0.20595,0.12349,0.76855,0.000198271,0.000198271,0.000198271
1341,11728.9,0.33208,0.18155,0.77771,0.99912,1,0.995,0.99078,0.20668,0.12332,0.76862,0.00019798,0.00019798,0.00019798
1342,11735.6,0.32856,0.18112,0.77882,0.99917,1,0.995,0.99055,0.20743,0.12376,0.76872,0.000197689,0.000197689,0.000197689
1343,11745.1,0.31161,0.17563,0.79423,0.99918,1,0.995,0.99084,0.20771,0.12453,0.76875,0.000197397,0.000197397,0.000197397
1344,11753.6,0.30035,0.1668,0.7823,0.99916,1,0.995,0.991,0.20706,0.12486,0.76872,0.000197106,0.000197106,0.000197106
1345,11761.4,0.29477,0.16671,0.74211,0.99897,1,0.995,0.99114,0.20754,0.12507,0.76876,0.000196815,0.000196815,0.000196815
1346,11770.7,0.31471,0.17103,0.78691,0.9989,1,0.995,0.99109,0.20728,0.12526,0.76884,0.000196524,0.000196524,0.000196524
1347,11780.3,0.31125,0.17215,0.78899,0.99891,1,0.995,0.99153,0.20691,0.12518,0.76875,0.000196233,0.000196233,0.000196233
1348,11789.7,0.35039,0.18451,0.81946,0.99891,1,0.995,0.99169,0.20566,0.12456,0.76882,0.000195942,0.000195942,0.000195942
1349,11798.5,0.33447,0.18081,0.7812,0.99883,1,0.995,0.99165,0.20475,0.12431,0.76878,0.000195651,0.000195651,0.000195651
1350,11806.6,0.32865,0.18003,0.78325,0.99881,1,0.995,0.99143,0.20441,0.12414,0.76879,0.00019536,0.00019536,0.00019536
1351,11815.3,0.31259,0.17306,0.78434,0.99879,1,0.995,0.9916,0.20497,0.12415,0.76888,0.000195069,0.000195069,0.000195069
1352,11823.6,0.30617,0.17169,0.78726,0.99889,1,0.995,0.99158,0.20563,0.12439,0.76887,0.000194778,0.000194778,0.000194778
1353,11832,0.31252,0.17602,0.78349,0.99865,1,0.995,0.99156,0.20597,0.12435,0.76883,0.000194487,0.000194487,0.000194487
1354,11841,0.33765,0.18586,0.79593,0.99861,1,0.995,0.99192,0.20585,0.12424,0.76869,0.000194196,0.000194196,0.000194196
1355,11849,0.32296,0.17913,0.78495,0.99861,1,0.995,0.99172,0.20577,0.12489,0.76868,0.000193905,0.000193905,0.000193905
1356,11858.1,0.31095,0.17285,0.78575,0.99865,1,0.995,0.992,0.20491,0.12421,0.76869,0.000193614,0.000193614,0.000193614
1357,11868.3,0.31764,0.17636,0.78644,0.99867,1,0.995,0.99174,0.20438,0.12419,0.76874,0.000193323,0.000193323,0.000193323
1358,11877,0.32613,0.17845,0.79349,0.99865,1,0.995,0.99161,0.20361,0.12391,0.76866,0.000193032,0.000193032,0.000193032
1359,11886.4,0.31495,0.17779,0.78389,0.99864,1,0.995,0.99154,0.20356,0.12389,0.76871,0.000192741,0.000192741,0.000192741
1360,11896.3,0.30595,0.17366,0.78546,0.99866,1,0.995,0.99147,0.20295,0.1231,0.76868,0.000192449,0.000192449,0.000192449
1361,11904,0.32949,0.18171,0.79309,0.99869,1,0.995,0.99148,0.20259,0.12288,0.76865,0.000192158,0.000192158,0.000192158
1362,11914.5,0.34718,0.18392,0.79787,0.99871,1,0.995,0.99173,0.20349,0.12303,0.76867,0.000191867,0.000191867,0.000191867
1363,11922.2,0.37059,0.28747,0.79734,0.99871,1,0.995,0.99131,0.20526,0.12405,0.76884,0.000191576,0.000191576,0.000191576
1364,11932.1,0.31416,0.17538,0.78356,0.99871,1,0.995,0.99162,0.20447,0.12432,0.76877,0.000191285,0.000191285,0.000191285
1365,11940.5,0.31396,0.17567,0.79057,0.99867,1,0.995,0.99188,0.20542,0.1248,0.7688,0.000190994,0.000190994,0.000190994
1366,11948.4,0.30535,0.17048,0.7828,0.9986,1,0.995,0.99194,0.20692,0.12501,0.76897,0.000190703,0.000190703,0.000190703
1367,11957,0.30898,0.17741,0.78253,0.99854,1,0.995,0.99158,0.2067,0.12477,0.76907,0.000190412,0.000190412,0.000190412
1368,11967.5,0.28138,0.15987,0.78429,0.99853,1,0.995,0.99189,0.20529,0.12424,0.76892,0.000190121,0.000190121,0.000190121
1369,11976.1,0.29613,0.17799,0.79998,0.99852,1,0.995,0.99161,0.20612,0.12416,0.76895,0.00018983,0.00018983,0.00018983
1370,11982.9,0.34788,0.18692,0.78255,0.99853,1,0.995,0.99154,0.20619,0.12419,0.76887,0.000189539,0.000189539,0.000189539
1371,11990.6,0.33796,0.18521,0.77889,0.99858,1,0.995,0.99168,0.20434,0.12331,0.76871,0.000189248,0.000189248,0.000189248
1372,12000.3,0.31001,0.17565,0.78756,0.99863,1,0.995,0.99147,0.2044,0.12346,0.76867,0.000188957,0.000188957,0.000188957
1373,12007.4,0.30795,0.17655,0.78599,0.99867,1,0.995,0.99135,0.20474,0.12309,0.76863,0.000188666,0.000188666,0.000188666
1374,12016.7,0.30365,0.17196,0.77477,0.99869,1,0.995,0.99137,0.2041,0.12298,0.76857,0.000188375,0.000188375,0.000188375
1375,12024.7,0.32937,0.18107,0.78985,0.99869,1,0.995,0.9918,0.20494,0.12291,0.76864,0.000188084,0.000188084,0.000188084
1376,12033.1,0.31539,0.18052,0.78125,0.99874,1,0.995,0.99176,0.20552,0.12269,0.7687,0.000187793,0.000187793,0.000187793
1377,12041.9,0.30973,0.17602,0.79338,0.99875,1,0.995,0.99169,0.2052,0.12264,0.76867,0.000187501,0.000187501,0.000187501
1378,12049.8,0.33047,0.1805,0.78504,0.99879,1,0.995,0.99175,0.20555,0.12299,0.76866,0.00018721,0.00018721,0.00018721
1379,12059.7,0.29269,0.16628,0.78641,0.99882,1,0.995,0.99165,0.20475,0.1228,0.76856,0.000186919,0.000186919,0.000186919
1380,12067,0.31237,0.17245,0.77403,0.9988,1,0.995,0.99198,0.20354,0.12212,0.76831,0.000186628,0.000186628,0.000186628
1381,12077.4,0.31545,0.17564,0.78343,0.99879,1,0.995,0.99208,0.20277,0.1218,0.76825,0.000186337,0.000186337,0.000186337
1382,12087.1,0.33545,0.1869,0.78681,0.9988,1,0.995,0.99209,0.20258,0.12176,0.76816,0.000186046,0.000186046,0.000186046
1383,12096.7,0.30315,0.17211,0.78438,0.99879,1,0.995,0.99181,0.20311,0.12173,0.76826,0.000185755,0.000185755,0.000185755
1384,12105.3,0.3402,0.18732,0.78804,0.99874,1,0.995,0.99168,0.2022,0.12186,0.76818,0.000185464,0.000185464,0.000185464
1385,12114.4,0.30479,0.17287,0.78167,0.99871,1,0.995,0.99157,0.20216,0.12249,0.76814,0.000185173,0.000185173,0.000185173
1386,12122.9,0.33252,0.1869,0.78289,0.9987,1,0.995,0.99172,0.20258,0.12237,0.76824,0.000184882,0.000184882,0.000184882
1387,12133.5,0.30205,0.17012,0.78787,0.99873,1,0.995,0.99174,0.20317,0.12263,0.76837,0.000184591,0.000184591,0.000184591
1388,12142,0.30838,0.17697,0.7837,0.99873,0.99997,0.995,0.99145,0.20361,0.12303,0.76845,0.0001843,0.0001843,0.0001843
1389,12151.3,0.29851,0.16602,0.78531,0.9987,1,0.995,0.9916,0.20318,0.12273,0.7684,0.000184009,0.000184009,0.000184009
1390,12161.3,0.30115,0.17144,0.78017,0.99868,1,0.995,0.99165,0.20327,0.12229,0.76841,0.000183718,0.000183718,0.000183718
1391,12169.4,0.31365,0.17402,0.78279,0.9987,1,0.995,0.99136,0.20252,0.12196,0.76833,0.000183427,0.000183427,0.000183427
1392,12178.2,0.31487,0.17382,0.78933,0.99875,1,0.995,0.9908,0.20236,0.12213,0.76829,0.000183136,0.000183136,0.000183136
1393,12186.5,0.30219,0.17094,0.77994,0.99907,1,0.995,0.9908,0.20288,0.12215,0.76839,0.000182844,0.000182844,0.000182844
1394,12195,0.32121,0.17604,0.78203,0.99896,1,0.995,0.99066,0.20366,0.12286,0.7683,0.000182553,0.000182553,0.000182553
1395,12205.2,0.3021,0.17135,0.7886,0.99896,1,0.995,0.99096,0.20348,0.12277,0.76822,0.000182262,0.000182262,0.000182262
1396,12212.8,0.3066,0.17092,0.78161,0.99894,1,0.995,0.99108,0.20357,0.1225,0.76827,0.000181971,0.000181971,0.000181971
1397,12222.4,0.29537,0.16525,0.78926,0.99894,1,0.995,0.9913,0.20355,0.1227,0.76827,0.00018168,0.00018168,0.00018168
1398,12230,0.31472,0.17392,0.79029,0.99908,1,0.995,0.9913,0.20238,0.12175,0.76818,0.000181389,0.000181389,0.000181389
1399,12239.7,0.29736,0.16531,0.78152,0.99897,0.99998,0.995,0.99102,0.20219,0.12145,0.76812,0.000181098,0.000181098,0.000181098
1400,12248.6,0.30212,0.16886,0.78832,0.99896,0.99997,0.995,0.99133,0.20181,0.12176,0.76804,0.000180807,0.000180807,0.000180807
1401,12257.4,0.31786,0.17603,0.78234,0.99896,1,0.995,0.99122,0.20158,0.12163,0.76805,0.000180516,0.000180516,0.000180516
1402,12265.6,0.29672,0.16839,0.78218,0.9991,1,0.995,0.99104,0.20102,0.12178,0.76801,0.000180225,0.000180225,0.000180225
1403,12273.8,0.3188,0.18092,0.78922,0.99882,0.99991,0.995,0.9914,0.20164,0.12204,0.76807,0.000179934,0.000179934,0.000179934
1404,12282.5,0.28602,0.16449,0.78484,0.99878,1,0.995,0.99152,0.20106,0.12196,0.76804,0.000179643,0.000179643,0.000179643
1405,12293.7,0.33843,0.17877,0.79482,0.99878,1,0.995,0.99146,0.20055,0.1218,0.76799,0.000179352,0.000179352,0.000179352
1406,12299.6,0.35219,0.1864,0.77882,0.99889,1,0.995,0.99162,0.20027,0.12144,0.768,0.000179061,0.000179061,0.000179061
1407,12308.1,0.31347,0.17539,0.77873,0.99905,1,0.995,0.99129,0.20059,0.12121,0.76809,0.00017877,0.00017877,0.00017877
1408,12315.1,0.32768,0.18204,0.78463,0.9991,1,0.995,0.99172,0.20047,0.12164,0.76813,0.000178479,0.000178479,0.000178479
1409,12324,0.31006,0.17404,0.77962,0.99929,1,0.995,0.99176,0.20155,0.12188,0.76825,0.000178188,0.000178188,0.000178188
1410,12333.3,0.30974,0.17687,0.78245,0.99905,1,0.995,0.99131,0.20316,0.12251,0.7684,0.000177896,0.000177896,0.000177896
1411,12341.7,0.33528,0.18359,0.79123,0.99905,1,0.995,0.99134,0.20381,0.12288,0.76845,0.000177605,0.000177605,0.000177605
1412,12351.4,0.30336,0.17106,0.77902,0.999,1,0.995,0.99135,0.20466,0.12326,0.76845,0.000177314,0.000177314,0.000177314
1413,12360.1,0.35124,0.19243,0.78988,0.99899,1,0.995,0.99138,0.20523,0.12325,0.76842,0.000177023,0.000177023,0.000177023
1414,12369.1,0.29451,0.1682,0.78289,0.999,1,0.995,0.99168,0.20501,0.12292,0.76831,0.000176732,0.000176732,0.000176732
1415,12377.8,0.33618,0.18324,0.78532,0.99904,1,0.995,0.99149,0.20478,0.12238,0.76837,0.000176441,0.000176441,0.000176441
1416,12385.5,0.34391,0.18431,0.78607,0.99881,1,0.995,0.9913,0.20552,0.12325,0.76846,0.00017615,0.00017615,0.00017615
1417,12393.5,0.33688,0.18487,0.78712,0.99878,1,0.995,0.99133,0.20554,0.1232,0.76844,0.000175859,0.000175859,0.000175859
1418,12401.7,0.31238,0.17343,0.78073,0.99861,1,0.995,0.9913,0.20548,0.1234,0.76847,0.000175568,0.000175568,0.000175568
1419,12409,0.32464,0.18098,0.777,0.99861,1,0.995,0.99117,0.20598,0.12354,0.76849,0.000175277,0.000175277,0.000175277
1420,12417.8,0.29513,0.16578,0.78196,0.99871,1,0.995,0.9911,0.20532,0.12304,0.76837,0.000174986,0.000174986,0.000174986
1421,12425.5,0.34248,0.18693,0.77681,0.99869,1,0.995,0.99119,0.20555,0.12279,0.76833,0.000174695,0.000174695,0.000174695
1422,12433.5,0.32467,0.18081,0.77734,0.99869,1,0.995,0.99144,0.2042,0.12205,0.76815,0.000174404,0.000174404,0.000174404
1423,12442.5,0.32028,0.17761,0.79304,0.99884,1,0.995,0.99134,0.20369,0.12171,0.76811,0.000174113,0.000174113,0.000174113
1424,12452.3,0.29203,0.16237,0.7802,0.99882,1,0.995,0.99166,0.20211,0.12114,0.76796,0.000173822,0.000173822,0.000173822
1425,12460.6,0.31347,0.17247,0.77852,0.99885,1,0.995,0.99193,0.20129,0.12137,0.76784,0.000173531,0.000173531,0.000173531
1426,12469.2,0.32424,0.18321,0.78263,0.99888,1,0.995,0.99183,0.20062,0.12148,0.76776,0.000173239,0.000173239,0.000173239
1427,12477.1,0.31659,0.17572,0.78616,0.99889,1,0.995,0.99196,0.19939,0.1212,0.76768,0.000172948,0.000172948,0.000172948
1428,12487.5,0.28818,0.16293,0.78422,0.99891,1,0.995,0.99193,0.19865,0.12087,0.76758,0.000172657,0.000172657,0.000172657
1429,12494.8,0.30824,0.17238,0.78499,0.99894,1,0.995,0.99207,0.19865,0.12098,0.7676,0.000172366,0.000172366,0.000172366
1430,12503.1,0.29506,0.16827,0.77604,0.99896,1,0.995,0.99199,0.19856,0.12071,0.76752,0.000172075,0.000172075,0.000172075
1431,12511.7,0.30158,0.16733,0.78728,0.99897,1,0.995,0.99217,0.19898,0.12089,0.76747,0.000171784,0.000171784,0.000171784
1432,12521.5,0.30527,0.17178,0.77607,0.99898,1,0.995,0.99237,0.20005,0.12083,0.76749,0.000171493,0.000171493,0.000171493
1433,12533.6,0.27243,0.15618,0.74362,0.99896,1,0.995,0.99204,0.19994,0.12055,0.76745,0.000171202,0.000171202,0.000171202
1434,12543.7,0.28371,0.16236,0.78379,0.99894,1,0.995,0.99211,0.1996,0.12003,0.7674,0.000170911,0.000170911,0.000170911
1435,12551.6,0.31819,0.17711,0.78644,0.99897,1,0.995,0.99206,0.20037,0.12022,0.76739,0.00017062,0.00017062,0.00017062
1436,12561.1,0.30088,0.16496,0.78196,0.99901,1,0.995,0.99226,0.20018,0.12046,0.76731,0.000170329,0.000170329,0.000170329
1437,12569.7,0.28741,0.16586,0.77982,0.99906,1,0.995,0.99203,0.20124,0.12125,0.76742,0.000170038,0.000170038,0.000170038
1438,12578.2,0.31707,0.17427,0.7878,0.99907,1,0.995,0.99208,0.20014,0.12121,0.76737,0.000169747,0.000169747,0.000169747
1439,12586.4,0.31284,0.17553,0.78107,0.99906,1,0.995,0.99207,0.20057,0.12178,0.76736,0.000169456,0.000169456,0.000169456
1440,12596.7,0.2788,0.16474,0.78338,0.99906,1,0.995,0.99189,0.20148,0.12205,0.76739,0.000169165,0.000169165,0.000169165
1441,12604,0.31856,0.176,0.78563,0.99909,1,0.995,0.99197,0.20087,0.12162,0.76732,0.000168874,0.000168874,0.000168874
1442,12611.8,0.31308,0.17847,0.78581,0.99908,1,0.995,0.99181,0.20102,0.12218,0.7673,0.000168583,0.000168583,0.000168583
1443,12620.7,0.32866,0.17901,0.77504,0.99905,1,0.995,0.99169,0.2006,0.12192,0.76728,0.000168291,0.000168291,0.000168291
1444,12628.3,0.28504,0.16457,0.78131,0.99904,1,0.995,0.99197,0.20068,0.12187,0.76732,0.000168,0.000168,0.000168
1445,12637,0.30783,0.17023,0.78553,0.99904,1,0.995,0.99219,0.20002,0.12153,0.76733,0.000167709,0.000167709,0.000167709
1446,12645.3,0.30803,0.17163,0.78532,0.999,1,0.995,0.99181,0.19986,0.12151,0.76743,0.000167418,0.000167418,0.000167418
1447,12653.7,0.29529,0.17116,0.77363,0.999,1,0.995,0.99188,0.19987,0.12131,0.76743,0.000167127,0.000167127,0.000167127
1448,12663.8,0.31567,0.17442,0.78003,0.999,1,0.995,0.99211,0.19978,0.12109,0.76751,0.000166836,0.000166836,0.000166836
